CustomerAge,AccountBalance,TransactionAmount_capped,LoginAttempts,TransactionDuration,Target,Cluster
20.0,825.69,436.77,1.0,176.0,1,1
68.0,5803.89,292.38,1.0,224.0,2,2
53.0,3134.47,878.22,1.0,165.0,0,0
50.0,5374.69,25.29,1.0,125.0,2,2
31.0,6852.16,123.35,1.0,10.0,1,1
23.0,1570.22,139.52,1.0,30.999999999999996,1,1
18.0,730.6,51.2,1.0,83.0,1,1
47.0,13185.39,122.85,3.0,127.0,3,3
24.0,3900.3399999999997,161.38,1.0,101.0,1,1
63.0,4891.56,16.055,1.0,32.0,2,2
64.0,7682.0,22.62,1.0,102.0,2,2
57.0,6100.98,126.83,1.0,39.0,2,2
55.0,1562.9,46.6,1.0,68.00000000000001,2,2
57.0,13732.81,243.8,1.0,48.0,3,3
60.0,5790.7,231.51,1.0,96.0,2,2
39.0,1447.35,175.05,1.0,34.0,1,1
64.0,207.1,762.7400000000001,1.0,244.0,0,0
57.0,3077.2,34.03,1.0,37.99999999999999,2,2
25.0,1983.0,16.055,1.0,52.00000000000001,1,1
57.0,3120.1,283.63535643170053,1.0,107.0,2,2
46.0,3052.47,101.51,1.0,199.0,2,2
27.0,8564.46,309.42,1.0,42.00000000000001,1,1
59.0,7950.74,257.6,1.0,293.0,3,3
21.0,1699.81,746.78,1.0,64.0,0,0
23.0,287.46,82.01,1.0,156.0,1,1
23.0,1154.48,476.9900000000001,1.0,187.0,1,1
23.0,4076.4799999999996,320.11,1.0,130.0,1,1
68.0,10628.59,333.39,1.0,35.0,3,3
47.0,7801.32,16.055,1.0,197.0,3,3
53.0,634.16,737.4600000000002,4.0,75.0,2,2
33.0,922.9599999999999,416.55,1.0,73.0,1,1
18.0,5113.438123505975,84.91,1.0,68.00000000000001,1,1
75.0,5670.82,98.95,1.0,73.0,2,2
58.0,6020.85,18.14,1.0,48.0,2,2
51.0,6180.3,878.22,1.0,107.99999999999999,0,0
46.0,3956.6899999999996,215.13,1.0,114.0,2,2
62.0,13869.86,218.57,1.0,102.0,3,3
43.0,4159.52,341.88,1.0,89.0,1,1
19.0,1084.65,691.92,1.0,61.00000000000001,0,0
32.0,9794.26,50.43,1.0,51.00000000000001,3,3
78.0,5123.24,440.43,1.0,22.999999999999996,2,2
39.0,1381.28,299.03,1.0,52.00000000000001,1,1
66.0,11619.1,16.055,1.0,170.0,3,3
31.0,9077.62,173.45,1.0,161.0,3,3
22.0,1824.19,438.76,1.0,73.0,1,1
71.0,4159.33,519.6200000000001,1.0,40.0,0,0
50.0,14352.33,738.6800000000001,1.0,123.99999999999999,0,0
64.0,2156.54,151.14,1.0,37.99999999999999,2,2
51.0,8361.7,75.77,1.0,148.0,3,3
27.0,5424.6,444.52,1.0,17.0,1,1
52.0,11263.89,16.055,1.0,276.0,3,3
48.0,12467.31,97.63,1.0,127.0,3,3
26.0,2531.24,256.95,1.0,71.0,1,1
48.0,6242.03,734.86,1.0,290.0,0,0
36.0,11565.97,878.22,2.0,107.0,0,0
39.0,13586.06,84.28,1.0,142.0,3,3
24.0,1161.84,878.22,1.0,95.0,0,0
48.0,7447.099999999999,202.49,1.0,69.00000000000001,3,3
25.0,1419.31,154.99,1.0,53.00000000000001,1,1
58.0,6142.54,481.5300000000001,1.0,277.0,0,0
20.0,416.37,172.92,1.0,212.0,1,1
53.0,6313.22,275.59,1.0,238.0,2,2
60.0,8092.9400000000005,207.2,1.0,133.0,3,3
31.0,6229.13,136.82,1.0,14.0,1,1
26.0,4976.18,624.0000000000001,5.0,132.0,1,1
30.0,8741.51,283.63535643170053,1.0,28.0,1,1
59.0,7155.04,16.055,5.0,58.00000000000001,2,2
32.0,7473.73,26.3,1.0,33.0,1,1
29.0,2366.3,319.5,1.0,69.00000000000001,1,1
51.0,3051.29,182.42,1.0,137.0,2,2
44.0,6987.4,716.62,1.0,241.0,0,0
65.0,7370.41,222.96,1.0,150.0,2,2
68.0,5010.31,79.77,1.0,167.0,2,2
44.67844382691544,6760.22,431.08,1.0,25.000000000000004,0,0
52.0,9817.05,592.24,1.0,140.0,0,0
52.0,4389.96,200.19,1.0,107.99999999999999,2,2
73.0,6768.14,297.5,1.0,80.0,2,2
51.0,1504.64,345.86,1.0,145.0,2,2
63.0,6486.18,343.88,1.0,97.0,2,2
25.0,835.5299999999999,16.52,1.0,135.0,1,1
41.0,8576.65,162.1,1.0,151.0,3,3
22.0,1593.03,36.12,1.0,234.0,1,1
74.0,3872.5500000000006,354.91,1.0,191.0,2,2
40.0,9129.68,38.41,1.0,117.0,3,3
49.0,2227.49,53.52,1.0,55.0,2,2
44.67844382691544,2619.46,498.59000000000015,1.0,138.0,0,0
23.0,213.0,16.055,1.0,63.0,1,1
21.0,8457.09,189.65,1.0,60.00000000000001,1,1
80.0,6290.62,255.32,1.0,26.999999999999996,2,2
51.0,9522.37,230.51000000000002,1.0,56.0,3,3
61.0,11795.12,237.74,1.0,151.99999999999997,3,3
52.0,5121.36,512.7600000000001,1.0,26.0,0,0
54.0,8356.08,151.37,1.0,53.00000000000001,3,3
25.0,1299.4,85.01,1.0,157.0,1,1
57.0,6062.94,444.4700000000001,1.0,61.00000000000001,2,2
67.0,7588.67,283.63535643170053,1.0,58.00000000000001,2,2
24.0,125.84999999999998,878.22,1.1216216216216217,137.0,0,0
24.0,7047.04,55.98,1.0,87.0,1,1
41.0,7927.2699999999995,54.91,1.0,275.0,3,3
20.0,1889.7799999999997,878.22,1.0,139.0,0,0
26.0,1769.06,393.74,1.0,90.0,1,1
30.0,4575.98,58.94,1.0,26.0,1,1
27.0,9269.67,515.5700000000002,1.0,56.0,0,0
59.0,9749.46,332.15,1.0,105.0,3,3
19.0,123.23999999999998,177.94,1.0,173.0,1,1
49.0,4718.51,68.68,1.0,141.0,2,2
20.0,1171.98,878.22,1.0,84.00000000000001,0,0
33.0,7807.73,240.03000000000003,1.0,30.999999999999996,3,3
64.0,7483.01,168.34,1.0,240.0,2,2
46.0,8494.53,474.7700000000001,1.0,284.0,0,0
29.0,8994.67,451.70000000000005,1.0,103.0,0,0
39.0,4576.78,243.85000000000002,1.0,43.0,1,1
38.0,5859.79,16.055,1.0,164.0,3,3
55.0,2103.41,435.08000000000004,1.0,78.0,0,0
20.0,1046.66,127.78000000000002,1.0,170.0,1,1
47.0,10536.54,23.14,1.0,93.0,3,3
27.0,4860.01,545.8700000000001,1.0,41.0,0,0
55.0,9575.42,21.21,1.0,37.0,3,3
50.0,5453.4,423.53,1.0,81.0,0,0
18.0,1545.64,142.1,1.0,109.0,1,1
58.0,7272.01,878.22,1.0,119.42293906810038,0,0
19.0,1612.4,114.15000000000002,1.0,52.00000000000001,1,1
72.0,6151.05,275.98,1.0,67.0,2,2
27.0,852.1999999999999,590.6800000000001,1.0,22.999999999999996,0,0
42.0,9141.79,152.42,1.0,176.0,3,3
43.0,6425.99,395.77,1.0,118.0,3,3
26.0,214.61,615.16,1.0,140.0,0,0
19.0,229.02,207.82,1.0,30.0,1,1
57.0,1793.09,220.52,1.0,151.99999999999997,2,2
34.0,4437.48,281.47,1.0,142.0,1,1
58.0,3641.06,57.90999999999999,1.0,97.0,2,2
32.0,11481.85,30.48,1.0,78.0,3,3
65.0,7567.17,878.22,1.0,180.0,0,0
48.0,5113.438123505975,453.09,1.0,97.0,0,0
22.0,5491.55,424.47,1.0,116.00000000000001,1,1
67.0,9598.43,228.4,1.0,116.00000000000001,3,3
63.0,14410.44,67.17,1.0,48.0,3,3
53.0,9738.6,284.89,1.0,115.0,3,3
33.0,749.3399999999999,118.69000000000001,1.0,296.0,1,1
27.0,1185.43,221.33,1.0,276.0,1,1
26.0,1584.6,252.31,1.0,172.0,1,1
71.0,1789.8,58.85,1.0,115.0,2,2
32.0,14494.18,194.68,1.0,165.0,3,3
38.0,6368.32,433.5299999999999,1.0,231.0,0,0
59.0,1137.13,178.26,1.0,59.00000000000001,2,2
34.0,5143.8,207.65,1.1216216216216217,98.0,1,1
49.0,14021.4,237.0,1.0,115.0,3,3
28.0,5946.45,878.22,1.0,114.0,0,0
25.0,1400.04,347.63,1.0,272.0,1,1
31.0,11305.81,517.68,1.0,24.0,0,0
52.0,193.06,36.25,1.0,75.99999999999999,1,1
42.0,4468.12,46.53,1.0,34.0,2,2
53.0,1688.9,207.47,1.0,12.0,2,2
43.0,7574.449999999999,199.7,1.0,285.0,3,3
62.0,2637.55,307.89,1.0,90.0,2,2
31.0,3304.02,403.63,3.0,167.0,1,1
27.0,445.21,20.06,1.0,144.0,1,1
79.0,3488.77,236.56999999999996,1.0,112.0,2,2
39.0,7158.58,16.055,1.0,136.0,3,3
23.0,1597.51,16.055,1.0,81.0,1,1
33.0,4186.25,232.35,1.0,153.0,1,1
44.0,6237.68,317.53,1.0,104.0,3,3
43.0,3449.35,74.67,1.0,283.0,1,1
29.0,10235.19,65.01,1.0,67.0,3,3
34.0,8670.23,16.055,1.0,172.0,3,3
63.0,8198.0,364.13,1.0,61.00000000000001,2,2
24.0,1149.74,340.13,3.0,32.0,1,1
69.0,8384.85,16.055,4.0,11.0,2,2
39.0,14466.38,222.66000000000003,1.0,88.0,3,3
48.0,5695.78,638.24,1.0,64.0,0,0
31.0,1220.86,241.21,1.0,107.99999999999999,1,1
51.0,6126.5,171.16,1.0,42.00000000000001,2,2
29.0,2861.65,878.22,1.0,118.0,0,0
27.0,411.78,37.65,1.0,109.0,1,1
68.0,4331.54,25.77,1.0,18.0,2,2
40.0,13948.09,789.8000000000001,1.0,94.0,0,0
20.0,333.19,308.85,2.0,33.0,1,1
27.0,1189.03,878.22,1.0,20.0,0,0
25.0,102.2,806.9700000000001,1.0,11.0,0,0
25.0,1145.23,364.81,1.0,53.00000000000001,1,1
26.0,8704.27,490.82,1.0,114.0,0,0
61.0,6223.26,878.22,1.0,125.0,0,0
49.0,135.96,311.28,1.0,198.0,1,1
51.0,4597.57,85.03,1.0,48.0,2,2
64.0,1061.58,307.75,1.0,63.0,2,2
36.0,9238.08,333.67,1.0,68.00000000000001,3,3
56.0,9404.63,589.89,3.0,213.0,3,3
66.0,13330.74,372.08,1.0,63.0,3,3
26.0,341.24,502.90000000000003,1.0,141.0,1,1
36.0,7044.63,103.81,1.0,34.0,3,3
30.0,9281.85,69.43,1.0,162.0,3,3
56.0,8639.36,110.4,1.0,61.99999999999999,3,3
28.0,4957.57,275.65,1.0,14.0,1,1
63.0,5113.438123505975,336.01,4.0,121.0,2,2
62.0,11796.66,251.79999999999998,1.0,102.0,3,3
59.0,7306.79,334.07,1.0,200.00000000000003,2,2
27.0,3157.75,52.44,1.0,87.0,1,1
25.0,1941.8,878.22,1.0,39.0,0,0
46.0,1019.7699999999999,141.37,1.0,77.0,1,1
50.0,12272.78,211.7,1.0,205.0,3,3
41.0,7892.87,61.39999999999999,2.0,20.0,3,3
60.0,4150.63,308.23,1.0,22.999999999999996,2,2
21.0,1204.11,111.41,1.0,181.0,1,1
61.0,1892.9999999999998,675.4900000000001,1.0,159.0,0,0
26.0,1059.62,29.72,1.0,37.99999999999999,1,1
67.0,990.7399999999999,301.73,1.0,163.0,2,2
60.0,7375.59,294.61,1.0,74.0,2,2
52.0,9403.12,106.43,1.0,164.0,3,3
36.0,5798.92,381.52,1.0,79.0,1,1
25.0,1498.93,878.22,1.0,71.0,0,0
40.0,5434.64,16.055,1.0,33.0,3,3
48.0,9100.81,209.09,1.0,203.0,3,3
47.0,4750.96,521.8100000000001,1.0,34.0,0,0
33.0,8434.99,588.36,1.0,134.0,0,0
20.0,1569.75,146.67,1.0,273.0,1,1
73.0,7132.08,176.52,5.0,94.0,2,2
27.0,1100.64,57.34,1.0,81.0,1,1
77.0,2272.17,294.77,1.0,101.0,2,2
31.0,2287.93,878.22,1.0,59.00000000000001,0,0
64.0,7104.83,162.59,1.0,18.999999999999996,2,2
31.0,13265.92,56.150000000000006,1.0,77.0,3,3
39.0,8292.75,524.5500000000001,1.0,175.0,0,0
23.0,651.8399999999999,535.4000000000001,1.0,110.0,1,1
45.0,7977.78,56.84,1.0,185.0,3,3
71.0,4710.21,135.94,1.0,258.0,2,2
42.0,6308.07,47.1,1.0,178.0,3,3
61.0,7009.54,124.05000000000001,1.0,220.0,2,2
19.0,1973.63,802.8900000000001,1.0,175.0,0,0
64.0,2304.56,193.16,1.0,109.0,2,2
48.0,6087.24,541.52,1.0,161.0,0,0
77.0,3869.3699999999994,20.17,1.0,86.0,2,2
40.0,11147.34,35.98,1.0,133.0,3,3
51.0,2202.21,273.24,1.0,173.0,2,2
67.0,5897.29,663.4500000000002,1.0,147.0,0,0
57.0,3278.65,343.86,1.0,70.0,2,2
69.0,12072.11,69.38,2.0,280.0,3,3
77.0,1441.86,75.43,1.0,266.0,2,2
32.0,7253.22,414.64,1.0,74.0,0,0
33.0,8795.37,86.79,1.0,166.0,3,3
34.0,2636.32,878.22,1.0,36.0,0,0
45.0,6949.21,16.055,1.0,73.0,3,3
23.0,792.33,63.33,1.0,123.99999999999999,1,1
29.0,9668.78,606.2700000000001,1.0,42.00000000000001,0,0
27.0,1381.75,16.055,1.0,132.0,1,1
66.0,4226.26,289.01,1.0,96.0,2,2
18.0,1137.89,338.69,1.0,169.0,1,1
69.0,7885.209999999999,97.73,1.0,156.0,2,2
20.0,9427.06,878.22,1.0,119.42293906810038,0,0
54.0,3679.64,27.61,1.0,26.0,2,2
51.0,3479.56,284.17,1.0,189.0,2,2
22.0,664.9299999999998,76.21,1.0,69.00000000000001,1,1
69.0,624.0899999999999,283.63535643170053,1.0,292.0,2,2
74.0,3254.56,584.51,1.0,75.99999999999999,0,0
18.0,678.8299999999999,432.18,1.0,162.0,1,1
59.0,14852.42,134.55,1.0,165.0,3,3
26.0,5705.4,61.65999999999999,1.0,86.0,1,1
25.0,1846.85,16.055,1.0,22.0,1,1
25.0,677.7899999999998,213.25,1.0,63.0,1,1
31.0,2810.37,34.93,1.0,72.0,1,1
67.0,10631.43,878.22,1.0,119.42293906810038,0,0
24.0,1188.95,335.68,1.0,142.0,1,1
43.0,8374.38,423.96,1.0,75.0,3,3
72.0,4972.92,361.38,3.0,71.0,2,2
42.0,4298.13,220.82,1.0,30.999999999999996,1,1
22.0,514.88,717.36,1.0,138.0,0,0
42.0,10501.53,406.12,1.0,106.0,3,3
47.0,3293.06,427.83,1.0,29.000000000000004,0,0
26.0,9700.9,416.62,1.0,67.0,0,0
28.0,1052.27,21.9,1.0,30.0,1,1
42.0,8375.16,717.7400000000001,1.0,119.42293906810038,0,0
55.0,10135.88,393.68,1.0,141.0,3,3
25.0,225.53,281.91,1.0,269.0,1,1
70.0,1477.63,239.85,1.0,50.00000000000001,2,2
26.0,8932.39,237.83999999999997,1.0,16.0,1,1
64.0,1006.12,459.29,1.0,109.0,0,0
41.0,7516.560000000001,196.49,1.0,65.0,3,3
23.0,319.18,21.23,4.0,103.0,1,1
20.0,966.8799999999999,95.23,3.0,60.00000000000001,1,1
58.0,7447.44,344.87,1.0,25.000000000000004,2,2
23.0,620.28,129.62,1.0,123.99999999999999,1,1
21.0,707.95,16.53,1.0,220.0,1,1
46.0,8586.38,277.02,1.0,227.0,3,3
51.0,6076.45,16.055,1.0,42.00000000000001,2,2
22.0,793.6299999999999,199.02,1.0,185.0,1,1
29.0,6258.63,684.5000000000001,1.0,75.99999999999999,0,0
61.0,10456.24,878.22,1.0,61.00000000000001,0,0
26.0,544.56,45.92,1.0,22.999999999999996,1,1
19.0,151.28,761.7300000000001,1.0,26.999999999999996,0,0
42.0,844.5499999999998,331.38,1.0,122.0,1,1
60.0,7417.69,602.8000000000001,1.0,173.0,0,0
57.0,1029.09,64.12,1.0,222.0,2,2
28.0,899.5199999999999,57.38,1.0,86.0,1,1
28.0,586.76,94.64,1.0,144.0,1,1
19.0,129.79,155.56,1.0,64.0,1,1
47.0,10548.58,301.39,1.0,104.0,3,3
74.0,4384.95,136.31,1.0,65.0,2,2
26.0,1429.61,16.055,1.0,63.0,1,1
29.0,5019.68,429.25,1.0,107.0,1,1
60.0,8274.77,138.54,1.0,93.0,3,3
21.0,935.8800000000001,33.03,1.0,28.0,1,1
30.0,11584.32,76.39,1.0,80.0,3,3
19.0,1642.34,25.32,1.0,25.000000000000004,1,1
36.0,6481.35,330.91,1.0,28.0,1,1
37.0,5619.91,153.55,1.0,16.0,1,1
27.0,1661.1,217.60999999999999,1.0,120.0,1,1
53.0,2958.43,131.69,1.0,59.00000000000001,2,2
60.0,3506.11,878.22,1.0,84.00000000000001,0,0
67.0,6683.31,68.49,1.0,49.0,2,2
69.0,1619.16,878.22,1.0,151.0,0,0
57.0,12470.62,470.62000000000006,1.0,127.0,3,3
38.0,5184.13,385.35,1.0,269.0,1,1
26.0,165.75,74.72,1.0,132.0,1,1
27.0,4846.68,352.03,1.0,219.0,1,1
25.0,1697.58,275.87,1.0,112.0,1,1
63.0,3896.08,90.94,1.0,56.0,2,2
74.0,3651.07,206.25,1.0,56.0,2,2
51.0,4480.43,116.76,1.0,212.0,2,2
47.0,667.6599999999999,91.5,1.0,77.0,1,1
43.0,5595.22,489.31000000000006,1.0,36.0,0,0
18.0,1588.31,878.22,1.0,65.0,0,0
58.0,12709.58,414.49,1.0,107.99999999999999,3,3
30.0,6570.94,315.13,1.0,143.0,1,1
45.0,8892.62,28.38,1.0,260.0,3,3
68.0,11729.51,456.05,1.0,20.0,3,3
35.0,12104.51,277.22,1.0,41.0,3,3
52.0,3495.51,54.84,1.0,123.99999999999999,2,2
68.0,7855.01,29.920000000000005,1.0,63.0,2,2
35.0,8843.44,133.06,1.0,143.0,3,3
29.0,11826.52,332.06,1.1216216216216217,221.0,3,3
67.0,7932.509999999999,16.055,1.0,24.0,2,2
69.0,4710.04,468.3200000000001,1.0,151.99999999999997,2,2
57.0,5113.438123505975,582.17,1.0,135.0,0,0
23.0,1879.8200000000002,245.62,1.0,127.0,1,1
43.0,9018.33,878.22,1.0,112.0,0,0
47.0,13899.24,83.6,1.0,192.0,3,3
61.0,12613.25,331.22,1.0,161.0,3,3
24.0,765.1499999999999,57.49000000000001,1.0,177.0,1,1
55.0,5113.438123505975,85.58,1.0,60.00000000000001,2,2
43.0,7541.160000000001,157.56,1.0,159.0,3,3
46.0,8356.88,230.29999999999998,1.0,24.0,3,3
72.0,1445.47,305.92,1.0,88.0,2,2
35.0,5141.32,878.22,1.0,29.000000000000004,0,0
27.0,1696.15,116.32999999999998,1.0,144.0,1,1
19.0,1806.08,537.71,1.0,175.0,1,1
27.0,5908.04,538.17,1.0,252.0,0,0
42.0,4207.27,219.44,1.0,22.999999999999996,1,1
57.0,8365.37,61.62,1.0,18.999999999999996,3,3
27.0,7261.7,58.77000000000001,1.0,191.0,1,1
62.0,5008.59,538.1300000000001,1.0,165.0,0,0
24.0,4287.82,177.05,1.0,235.0,1,1
63.0,10513.52,403.01,3.0,286.0,3,3
19.0,690.5199999999999,719.76,1.0,190.0,0,0
26.0,1788.27,163.22,1.0,217.0,1,1
42.0,4672.8,242.85,1.0,93.0,2,2
41.0,3677.63,291.22,1.0,100.00000000000001,1,1
42.0,6911.2,56.519999999999996,1.0,151.99999999999997,3,3
39.0,12027.68,195.8,1.0,186.0,3,3
36.0,184.72,66.76,1.0,44.0,1,1
28.0,101.25,190.9,1.0,40.0,1,1
38.0,5771.4,106.99,1.0,151.99999999999997,3,3
55.0,4539.99,655.81,2.0,164.0,0,0
25.0,193.8,107.1,1.0,175.0,1,1
44.0,9138.76,79.92,2.0,274.0,3,3
18.0,941.4899999999999,430.83,1.0,292.0,1,1
26.0,566.83,235.34,1.0,68.00000000000001,1,1
52.0,1550.48,86.35,1.0,24.0,2,2
70.0,9038.63,337.99,1.0,115.0,2,2
40.0,6640.51,577.13,1.0,66.0,0,0
52.0,5400.44,213.33,1.0,161.0,2,2
32.0,6980.98,54.52,1.0,164.0,1,1
44.67844382691544,5209.16,100.13,1.0,168.00000000000003,2,2
53.0,2342.64,878.22,1.0,129.0,0,0
27.0,136.77,69.8,1.0,138.0,1,1
64.0,6860.18,768.9400000000002,1.0,53.00000000000001,0,0
24.0,409.26,179.62,1.0,119.0,1,1
23.0,383.58,425.91,1.0,47.0,1,1
64.0,2411.02,263.34,1.0,55.0,2,2
36.0,6756.13,113.03,1.0,12.0,3,3
42.0,7879.66,16.055,1.0,42.00000000000001,3,3
24.0,9297.5,865.17,1.0,161.0,0,0
51.0,7531.429999999999,152.0,1.0,63.0,3,3
25.0,899.15,270.39,1.0,104.0,1,1
54.0,1431.6,246.41,1.0,22.999999999999996,2,2
22.0,4500.26,336.84,1.0,100.00000000000001,1,1
50.0,6735.74,261.45,1.0,96.0,3,3
73.0,3037.97,99.98,1.0,151.99999999999997,2,2
32.0,9040.33,400.69,1.0,26.0,0,0
26.0,796.63,411.47,1.0,120.0,1,1
52.0,9199.52,204.63,1.0,91.99999999999999,3,3
53.0,8037.870000000001,421.56,1.0,144.0,3,3
18.0,1081.79,193.38,1.0,285.0,1,1
34.0,3812.87,377.04,1.0,64.0,1,1
28.0,940.91,54.099999999999994,1.0,17.0,1,1
57.0,6474.34,18.1,1.0,66.0,2,2
48.0,2498.48,408.62,1.0,159.0,0,0
64.0,9578.74,162.1,1.0,221.0,3,3
49.0,7346.66,165.31,1.0,28.0,3,3
21.0,811.86,267.48,2.0,159.0,1,1
36.0,8579.69,856.9,1.0,150.0,0,0
65.0,9013.1,433.8999999999999,1.0,37.0,2,2
45.0,6863.02,271.22,1.0,87.0,3,3
75.0,2052.84,307.68,1.0,162.0,2,2
21.0,1887.84,348.17,1.0,181.0,1,1
44.67844382691544,6944.9,43.1,1.0,102.0,3,3
26.0,1289.48,557.78,1.0,102.0,0,0
69.0,13777.1,325.6,1.0,88.0,3,3
53.0,4120.75,235.83,1.0,169.0,2,2
44.0,10517.47,603.5400000000001,1.0,26.0,0,0
31.0,5414.97,270.25,1.0,42.00000000000001,1,1
59.0,13542.41,123.38,1.0,40.0,3,3
39.0,5265.88,577.12,1.0,69.00000000000001,0,0
60.0,6937.48,92.24,1.0,93.0,2,2
33.0,12690.79,856.21,1.0,109.0,0,0
48.0,254.75,251.53999999999996,1.0,177.0,1,1
56.0,3382.91,28.63,1.0,146.0,2,2
23.0,1776.91,185.97,1.0,18.999999999999996,1,1
24.0,131.25,243.07999999999998,1.0,93.0,1,1
76.0,4909.24,16.055,1.0,77.0,2,2
37.0,6689.87,232.12000000000003,1.0,51.00000000000001,3,3
27.0,1196.07,198.62,1.0,84.00000000000001,1,1
